ID,address,price,info,city,state,,
1190,"4929 Ridgedale Dr, Plano, TX 75024
												","400,000","
3 bds
3 ba
2,367 sqft
",Plano,TX,,
1191,"7068 155th Pl NE #7068, Redmond, WA
													98052","400,000","
2 bds
2 ba
1,020 sqft
",Redmond,WA,,
1192,"1305 N Caldwell St, Charlotte, NC 28206","399,999","3 bds1 ba1,056 sqft",Charlotte,NC,,
1193,"635 Via Ravello #635, Irving, TX 75039
												","399,995","
3 bds
4 ba
2,652 sqft
",Irving,TX,,
1194,"2749 W Giddings St APT 3E, Chicago, IL 60625","399,900",2 bds2 ba-- sqft,Chicago,IL,,
1195,"6008 N Landers Ave, Chicago, IL 60646","399,900","3 bds2 ba1,275 sqft",Chicago,IL,,
1196,"7207 Bassett Ct, Austin, TX 78741","399,900","3 bds4 ba2,033 sqft",Austin,TX,,
1197,"12 Mcdougall St, Jersey City, NJ 07304
												","399,900","
4 bds
3 ba
2,322 sqft
",Jersey City,NJ,,
1198,"12 Mcdougal St, Jersey City, NJ 07304
												","399,900","
5 bds
3 ba
-- sqft
",Jersey City,NJ,,
1199,"8372 Capeview Ave, Norfolk, VA 23518
												","399,900","
3 bds
3 ba
2,300 sqft
",Norfolk,VA,,
1200,"5494 S Ireland St, Centennial, CO 80015
												","399,900","
3 bds
3 ba
1,972 sqft
",Centennial,CO,,
1201,"10S281 Suffield Dr, Downers Grove, IL
													60516","399,900","
4 bds
3 ba
2,755 sqft
",Downers Grove,IL,,
1202,"Bradley Plan, Synergy at Midwood","399,443","2 bds3 ba1,389 sqft",Charlotte,NC,,
1203,"62-54 97th Pl #16F, Rego Park, NY 11374","399,000",1 bd1 ba500 sqft,New York,NY,,
1204,"120-30 Cove Ct UNIT 80B, College Pt, NY 11356","399,000",1 bd1 ba684 sqft,New York,NY,,
1205,"120-10 85th Ave APT 6G, Kew Gardens, NY 11415","399,000",2 bds1 ba800 sqft,New York,NY,,
1206,"142 N Burgher Ave, Staten Island, NY 10310","399,000","3 bds2 ba1,050 sqft",New York,NY,,
1207,"Kingsbury St, Los Angeles, CA 91344","399,000","2 bds2 ba1,218 sqft",Los Angeles,CA,,
1208,"10514 Londonderry Dr, Houston, TX 77043","399,000","3 bds2 ba1,858 sqft",Houston,TX,,
1209,"3210 Tower Trl, Dallas, TX 75229
												","399,000","
3 bds
2 ba
1,788 sqft
",Dallas,TX,,
1210,"7089 Park Mesa Way UNIT 61, San Diego,
													CA 92111","399,000","
1 bd
1 ba
880 sqft
",San Diego,CA,,
1211,"6420 Burbank Way, Plano, TX","399,000","
4 bds
3 ba
1,919 sqft
",Plano,TX,,
1212,"345 Wisconsin Ave UNIT 203, Long Beach,
													CA 90814","399,000","
1 bd
1 ba
692 sqft
",Long Beach,CA,,
1213,"433 Sylvan Ave SPACE 63, Mountain View,
													CA 94041","399,000","
3 bds
2 ba
1,540 sqft
",Mountain View,CA,,
1214,"121 Orient Ave, Jersey City, NJ 07305
												","395,000","
6 bds
2 ba
2,080 sqft
",Jersey City,NJ,,
1215,"5377 Bennington Hill Dr, Columbus, OH
													43220","395,000","
4 bds
4 ba
3,649 sqft
",Columbus,OH,,
1216,"12712 Campolina Way, Fort Worth, TX
													76244","395,000","
4 bds
4 ba
3,040 sqft
",Fort Worth,TX,,
1217,"5576 S Ireland St, Centennial, CO 80015
												","395,000","
3 bds
2 ba
1,710 sqft
",Centennial,CO,,
1218,"4110 Ridgeline Trl, Austin, TX 78731","390,000","3 bds3 ba1,947 sqft",Austin,TX,,
1219,"13610 Country Green Ct, Houston, TX 77059","390,000","4 bds4 ba3,290 sqft",Houston,TX,,
1220,"519 E Mckellips Rd, Tempe, AZ 85281
												","390,000","
3 bds
2 ba
1,834 sqft
",Tempe,AZ,,
1221,"4386 S Gibraltar St, Centennial, CO
													80015","390,000","
3 bds
3 ba
1,606 sqft
",Centennial,CO,,
1222,"1707 Maple Ave, Downers Grove, IL 60515
												","390,000","
3 bds
3 ba
1,600 sqft
",Downers Grove,IL,,
1223,"1328 W Elmdale Ave #2E, Chicago, IL 60660","389,000","2 bds2 ba1,700 sqft",Chicago,IL,,
1224,"6411 S River Dr UNIT 37, Tempe, AZ 85283
												","389,000","
2 bds
2.5 ba
1,796 sqft
",Tempe,AZ,,
1225,"621 Gierz St, Downers Grove, IL 60515
												","389,000","
3 bds
2 ba
1,128 sqft
",Downers Grove,IL,,
1226,"Roosevelt Plan, Terraces of Las Colinas
												","388,990","
3 bds
3 ba
1,882 sqft
",Irving,TX,,
1227,"7002 Meridale Forest Dr, Charlotte, NC 28269","388,408","5 bds4 ba3,222 sqft",Charlotte,NC,,
1228,"433 E Beatryce St, Tempe, AZ 85281
												","388,000","
3 bds
2 ba
1,156 sqft
",Tempe,AZ,,
1229,"2100 Glendale Dr, Plano, TX 75023
												","387,900","
4 bds
3 ba
2,811 sqft
",Plano,TX,,
1230,"London Plan, Reserve at North Reach","384,990","4 bds3 ba3,237 sqft",Charlotte,NC,,
1231,"3101 Govalle Ave #104, Austin, TX 78702","384,000","1 bd1 ba1,040 sqft",Austin,TX,,
1232,"Elwood Plan, Terraces of Las Colinas
												","383,990","
3 bds
3 ba
1,864 sqft
",Irving,TX,,
1233,"2009 Macao Pl, Plano, TX 75075","382,900","
4 bds
3 ba
2,497 sqft
",Plano,TX,,
1234,"1117 Winifred Dr, Austin, TX 78748","382,090","4 bds4 ba2,152 sqft",Austin,TX,,
1235,"1216 Winnie Dr, Austin, TX 78748","381,740","4 bds3 ba2,030 sqft",Austin,TX,,
1236,"1116 Winifred Dr, Austin, TX 78748","379,990","4 bds3 ba1,997 sqft",Austin,TX,,
1237,"4621 Enchanted Isle Ct, Arlington, TX
													76016","379,500","
5 bds
3 ba
3,426 sqft
",Arlington,TX,,
1238,"75 Liberty Ave UNIT A9, Jersey City, NJ
													07306","379,000","
1 bd
1 ba
918 sqft
",Jersey City,NJ,,
1239,"469 N Beaumont Ct W #106, Salt Lake
													City, UT 84116","376,200","
3 bds
3 ba
1,434 sqft
",Salt Lake City,UT,,
1240,"Pike Plan, The Summit Collection at
													Altaira at High Point","376,000","
3 bds
2 ba
1,797 sqft
",Denver,CO,,
1241,"The Smith Plan, THE LEVEL","376,000","
2 bds
3 ba
1,839 sqft
",Tempe,AZ,,
1242,"68 Wegman Pkwy, Jersey City, NJ 07305
												","375,000","
5 bds
2 ba
2,400 sqft
",Jersey City,NJ,,
1243,"194A Lexington Ave, Jersey City, NJ
													07304","375,000","
3 bds
3 ba
-- sqft
",Jersey City,NJ,,
1244,"270 S Kellner Rd, Columbus, OH 43209
												","375,000","
4 bds
3 ba
1,946 sqft
",Columbus,OH,,
1245,"625 E 200 S UNIT 7, Salt Lake City, UT
													84102","375,000","
2 bds
2 ba
1,084 sqft
",Salt Lake City,UT,,
1246,"1058 N Buccaneer Dr, Salt Lake City, UT
													84116","375,000","
3 bds
2 ba
1,616 sqft
",Salt Lake City,UT,,
1247,"3805 Marshfield Dr, Richardson, TX 75082
												","375,000","
5 bds
4 ba
2,791 sqft
",Richardson,TX,,
1248,"7285 E Bentley Cir, Centennial, CO 80112
												","375,000","
2 bds
3 ba
2,068 sqft
",Centennial,CO,,
1249,"439 E Deshler Ave, Columbus, OH 43206
												","374,999","
4 bds
2 ba
2,100 sqft
",Columbus,OH,,
1250,"4603 Oconnor Ct, Irving, TX 75062
												","374,900","
2 bds
3 ba
2,088 sqft
",Irving,TX,,
1251,"Plan 1530 Plan, The Modern at Crockett
													Park","370,000","
2 bds
3 ba
1,530 sqft
",San Antonio,TX,,
1252,"21591 E Aberdeen Dr, Centennial, CO
													80015","370,000","
4 bds
2 ba
1,858 sqft
",Centennial,CO,,
1253,"455 E Ocean Blvd APT 504, Long Beach, CA
													90802","369,900","
1 bd
1 ba
664 sqft
",Long Beach,CA,,
1254,"4105 Dickerson Ct, Plano, TX 75093
												","369,000","
3 bds
3 ba
2,212 sqft
",Plano,TX,,
1255,"2163 E Aspen Dr, Tempe, AZ 85282
												","369,000","
3 bds
3 ba
1,913 sqft
",Tempe,AZ,,
1256,"729 E Chilton Dr, Tempe, AZ 85283
												","369,000","
4 bds
3 ba
2,415 sqft
",Tempe,AZ,,
1257,"369 E Roosevelt Ave, Salt Lake City, UT
													84115","369,000","
3 bds
1 ba
1,068 sqft
",Salt Lake City,UT,,
1258,"30525 N 162nd Way, Scottsdale, AZ 85262
												","369,000","
3 bds
2 ba
1,639 sqft
",Scottsdale,AZ,,
1259,"1660 S Major St E, Salt Lake City, UT
												","368,000","
2 bds
3 ba
1,221 sqft
",Salt Lake City,UT,,
1260,"7006 Meridale Forest Dr, Charlotte, NC 28269","366,636","4 bds3 ba2,432 sqft",Charlotte,NC,,
1261,"449 N Beaumont Ct #112, Salt Lake City,
													UT 84116","365,400","
3 bds
3 ba
1,434 sqft
",Salt Lake City,UT,,
1262,"2402 Santa Rita St, Austin, TX 78702","365,000",2 bds1 ba576 sqft,Austin,TX,,
1263,"2001 N Prairie Ave #106, Dallas, TX
												","365,000","
2 bds
3 ba
1,395 sqft
",Dallas,TX,,
1264,"3036 Sundial Dr, Dallas, TX 75229
												","365,000","
5 bds
3 ba
2,520 sqft
",Dallas,TX,,
1265,"3112 Sawtooth Dr, Plano, TX 75025
												","365,000","
3 bds
2.1 ba
1,973 sqft
",Plano,TX,,
1266,"154 W 5th St UNIT 209, Tempe, AZ 85281
												","365,000","
3 bds
2 ba
1,273 sqft
",Tempe,AZ,,
1267,"3813 Aberdeen Ct, Richardson, TX 75082
												","365,000","
4 bds
3 ba
3,019 sqft
",Richardson,TX,,
1268,"1577 E 17th St APT 2F, Brooklyn, NY
													11230","365,000","
2 bds
1 ba
825 sqft
",Brooklyn,NY,,
1269,"3575 S Newland St, Denver, CO 80235
												","364,500","
3 bds
1 ba
1,033 sqft
",Denver,CO,,
1270,"7118 N Overhill Ave, Chicago, IL 60631","363,000","3 bds2 ba1,223 sqft",Chicago,IL,,
1271,"4125 N Kenmore Ave #F, Chicago, IL 60613","360,000",2 bds2 ba-- sqft,Chicago,IL,,
1272,"18555 Collins St APT C18, Los Angeles, CA 91356","360,000",2 bds2 ba955 sqft,Los Angeles,CA,,
1273,"147 S Canosa Ct, Denver, CO 80219
												","360,000","
4 bds
2 ba
1,447 sqft
",Denver,CO,,
1274,"5046 Segovia Way, San Antonio, TX 78253
												","360,000","
3 bds
3 ba
2,996 sqft
",San Antonio,TX,,
1275,"232 W Courtney Ln, Tempe, AZ 85284
												","360,000","
3 bds
2 ba
1,416 sqft
",Tempe,AZ,,
1276,"2241 Virginia Ave APT 1, Santa Monica,
													CA 90404","360,000","
Studio
1 ba
363 sqft
",Santa Monica,CA,,
1277,"968 E 84th St, Brooklyn, NY 11236
												","360,000","
2,500 sqft lot
",Brooklyn,NY,,
1278,"1050 E 95th St, Brooklyn, NY 11236
												","360,000","
2,500 sqft lot
",Brooklyn,NY,,
1279,"1736 E El Parque Dr, Tempe, AZ 85282
												","359,900","
4 bds
1.75 ba
1,849 sqft
",Tempe,AZ,,
1280,"9079 E Panorama Cir UNIT 303, Englewood,
													CO 80112","359,900","
2 bds
2 ba
1,196 sqft
",Centennial,CO,,
1281,"2239 Lovedale Ave #101, Dallas, TX 75235
												","359,000","
2 bds
3 ba
1,927 sqft
",Dallas,TX,,
1282,"3210 N Kilbourn Ave UNIT 1, Chicago, IL 60641","355,000","3 bds2 ba2,000 sqft",Chicago,IL,,
1283,"2505 S King St, Denver, CO 80219
												","355,000","
2 bds
1 ba
1,037 sqft
",Denver,CO,,
1284,"7236 E 38th Ave, Denver, CO 80207
												","355,000","
3 bds
3 ba
2,208 sqft
",Denver,CO,,
1285,"2904 Barksdale Dr, Plano, TX 75025
												","355,000","
4 bds
2 ba
2,272 sqft
",Plano,TX,,
1286,"5555 E Briarwood Ave APT 602,
													Centennial, CO 80122","355,000","
2 bds
2 ba
1,309 sqft
",Centennial,CO,,
1287,"1901 Brabant Dr, Plano, TX 75025
												","354,900","
4 bds
3 ba
2,469 sqft
",Plano,TX,,
1288,"10547 Steinbeck Ln, Irving, TX 75063
												","352,000","
2 bds
3 ba
1,982 sqft
",Irving,TX,,
1289,"2009 Knob Hill Dr, Plano, TX 75023
												","351,500","
4 bds
3 ba
2,223 sqft
",Plano,TX,,
1290,"6931 Meridale Forest Dr #100, Charlotte, NC 28269","350,120","4 bds3 ba2,230 sqft",Charlotte,NC,,
1291,"440 N Mcclurg Ct APT 1119, Chicago, IL 60611","350,000",1 bd1 ba750 sqft,Chicago,IL,,
1292,"2042 W Pasadena Ave, Phoenix, AZ 85015
												","350,000","
2 bds
1 ba
950 sqft
",Phoenix,AZ,,
1293,"299 Winfield Ave, Jersey City, NJ 07305
												","350,000","
3 bds
1 ba
1,050 sqft
",Jersey City,NJ,,
1294,"610 E Watson Dr, Tempe, AZ 85283
												","350,000","
3 bds
2 ba
1,217 sqft
",Tempe,AZ,,
1295,"109 E 8th St, Irving, TX 75060","350,000","
3 bds
2 ba
2,571 sqft
",Irving,TX,,
1296,"2315 S 600 E, Salt Lake City, UT 84106
												","350,000","
3 bds
2 ba
1,963 sqft
",Salt Lake City,UT,,
1297,"550 N 900 W, Salt Lake City, UT 84116
												","350,000","
2 bds
1 ba
2,006 sqft
",Salt Lake City,UT,,
1298,"15125-15125 E Pinewood Pl #15155,
													Aurora, CO 80016","350,000","
0.5 acres lot
",Centennial,CO,,
1299,"1911 N 24th Pl, Phoenix, AZ 85008
												","349,900","
3 bds
2 ba
936 sqft
",Phoenix,AZ,,
1300,"3208 Burleson Dr, Plano, TX 75074
												","349,900","
4 bds
3 ba
2,769 sqft
",Plano,TX,,
1301,"1934 E Concorda Dr, Tempe, AZ 85282
												","349,900","
3 bds
2 ba
1,450 sqft
",Tempe,AZ,,
1302,"15 Dillingham Ct, Hampton, VA 23669
												","349,900","
5 bds
3 ba
2,822 sqft
",Hampton,VA,,
1303,"8637 Wrangler Ct, Indianapolis, IN 46217
												","349,900","
3 bds
4 ba
2,914 sqft
",Indianapolis,IN,,
1304,"315 Arlington Ave UNIT 1802, Charlotte, NC 28203","349,500",1 bd1 ba720 sqft,Charlotte,NC,,
1305,"269-10 Grand Central Pkwy, Floral Park, NY 11005","349,000",1 bd1 ba680 sqft,New York,NY,,
1306,"3621 Granbury Dr, Dallas, TX 75287
												","349,000","
3 bds
2 ba
1,875 sqft
",Dallas,TX,,
1307,"2016 Stain Glass Dr, Plano, TX 75075
												","349,000","
4 bds
3 ba
2,463 sqft
",Plano,TX,,
1308,"4437 Blystone Ln, Plano, TX 75093
												","349,000","
3 bds
2 ba
1,968 sqft
",Plano,TX,,
1309,"929 N 900 W, Salt Lake City, UT 84116
												","349,000","
5 bds
2 ba
1,500 sqft
",Salt Lake City,UT,,
1310,"1248 107th Ave, Oakland, CA 94603
												","349,000","
1 bd
1 ba
550 sqft
",Oakland,CA,,
1311,"641 Redgate Ave UNIT 201, Norfolk, VA
													23507","345,000","
3 bds
2 ba
1,850 sqft
",Norfolk,VA,,
1312,"6945 E Cochise Rd UNIT 114, Paradise
													Valley, AZ 85253","345,000","
2 bds
2.5 ba
1,500 sqft
",Scottsdale,AZ,,
1313,"4875 Quivas St, Denver, CO 80221
												","343,500","
2 bds
1 ba
762 sqft
",Denver,CO,,
1314,"Milan Plan, Heritage Creekside","341,990","
3 bds
3 ba
1,801 sqft
",Plano,TX,,
1315,"2319 Vagas St, Dallas, TX 75219
												","340,000","
3 bds
2 ba
1,129 sqft
",Dallas,TX,,
1316,"3800 Chalfont Dr, Philadelphia, PA 19154
												","340,000","
3 bds
2 ba
1,160 sqft
",Philadelphia,PA,,
1317,"1501 Margate Ln, Richardson, TX 75082
												","339,900","
4 bds
3 ba
2,516 sqft
",Richardson,TX,,
1318,"1980 Superfine Ln #1980, Wilmington, DE
													19802","339,900","
3 bds
2 ba
2,552 sqft
",Wilmington,DE,,
1319,"339 Mainsail Dr, Hampton, VA 23664
												","339,500","
3 bds
3 ba
2,330 sqft
",Hampton,VA,,
1320,"508 Salem Dr, Richardson, TX 75080
												","339,000","
3 bds
2 ba
1,434 sqft
",Richardson,TX,,
1321,"6336 Witherington Lake Ct, Jacksonville,
													FL 32258","339,000","
4 bds
3 ba
2,800 sqft
",Jacksonville,FL,,
1322,"413 Claremont Dr, Downers Grove, IL
													60516","337,900","
3 bds
3 ba
1,598 sqft
",Downers Grove,IL,,
1323,"Conrad TM Plan, North Reach","335,990","3 bds2 ba2,450 sqft",Charlotte,NC,,
1324,"8204 Peaceful Hill Ln, Austin, TX 78748","335,000","3 bds2 ba1,083 sqft",Austin,TX,,
1325,"16 W Encanto Blvd UNIT 604, Phoenix, AZ
													85003","335,000","
2 bds
2 ba
1,428 sqft
",Phoenix,AZ,,
1326,"3405 Brunchberry Ln, Plano, TX 75023
												","335,000","
4 bds
3 ba
2,225 sqft
",Plano,TX,,
1327,"111 Pine Creek Dr, Hampton, VA 23669
												","335,000","
4 bds
3 ba
2,615 sqft
",Hampton,VA,,
1328,"4951 Garden Moss Cir S, Jacksonville, FL
													32257","335,000","
3 bds
3 ba
2,114 sqft
",Jacksonville,FL,,
1329,"1902 Centenary Dr, Richardson, TX 75081
												","334,900","
4 bds
2 ba
2,210 sqft
",Richardson,TX,,
1330,"6011 Upper Brandon Pl, Norfolk, VA 23508
												","334,900","
3 bds
2 ba
2,171 sqft
",Norfolk,VA,,
1331,"119 Murphy Rd, Wilmington, DE 19803
												","334,900","
3 bds
2 ba
1,675 sqft
",Wilmington,DE,,
1332,"1917 Lake Side Ln, Plano, TX 75023
												","334,000","
4 bds
3 ba
2,415 sqft
",Plano,TX,,
1333,"4000 Morris Ln, Arlington, TX 76016
												","333,000","
3 bds
2 ba
1,570 sqft
",Arlington,TX,,
1334,"443 Bergen Ave, Jersey City, NJ 07304
												","330,000","
2,744 sqft lot
",Jersey City,NJ,,
1335,"945 E Playa Del Norte Dr UNIT 3003,
													Tempe, AZ 85281","330,000","
2 bds
2 ba
1,172 sqft
",Tempe,AZ,,
1336,"7889 Morven Park, Irving, TX 75063
												","330,000","
3 bds
4 ba
2,273 sqft
",Irving,TX,,
1337,"2747 Tidewater Dr, Norfolk, VA 23509
												","330,000","
4 bds
2 ba
4,496 sqft
",Norfolk,VA,,
1338,"5555 E Briarwood Ave APT 1105,
													Centennial, CO 80122","330,000","
2 bds
2 ba
2,032 sqft
",Centennial,CO,,
1339,"2417 E Balboa Dr, Tempe, AZ 85282
												","329,900","
3 bds
2 ba
1,447 sqft
",Tempe,AZ,,
1340,"2 Hall Rd, Hampton, VA 23664","329,900","
4 bds
3 ba
2,500 sqft
",Hampton,VA,,
1341,"37 Westover St, Hampton, VA 23669
												","329,900","
5 bds
4 ba
2,650 sqft
",Hampton,VA,,
1342,"3556 W Congress Pkwy, Chicago, IL 60624","329,000",4 bds5 ba-- sqft,Chicago,IL,,
1343,"Gavin Plan, Winding Oaks","328,990","
4 bds
3 ba
2,409 sqft
",San Antonio,TX,,
1344,"Duke Plan, Legends Crossing","327,990","
3 bds
3 ba
1,777 sqft
",Irving,TX,,
1345,"Cadence Plan, Sendera Ranch Springwood
												","326,999","
5 bds
5 ba
2,786 sqft
",Fort Worth,TX,,
1346,"Naples Plan, Heritage Creekside
												","326,990","
2 bds
3 ba
1,698 sqft
",Plano,TX,,
1347,"3636 Lemona Ave UNIT D, San Diego, CA
													92105","325,900","
2 bds
2 ba
1,120 sqft
",San Diego,CA,,
1348,"3203 E 16th St, Austin, TX 78721","325,000",2 bds1 ba728 sqft,Austin,TX,,
1349,"33 Thorne St APT 5, Jersey City, NJ
													07307","325,000","
2 bds
-- ba
750 sqft
",Jersey City,NJ,,
1350,"4112 Nightfall Dr, Plano, TX 75093
												","325,000","
4 bds
2 ba
1,916 sqft
",Plano,TX,,
1351,"207 Flushing Quail Dr, Arlington, TX
													76002","325,000","
5 bds
3 ba
4,018 sqft
",Arlington,TX,,
1352,"3241 Heatherbrook Ln, Richardson, TX
													75082","325,000","
3 bds
2 ba
2,025 sqft
",Richardson,TX,,
1353,"244 S 2nd St #A, Hampton, VA 23664
												","325,000","
3 bds
4 ba
2,285 sqft
",Hampton,VA,,
1354,"11333 N 92nd St UNIT 1138, Scottsdale,
													AZ 85260","325,000","
3 bds
2 ba
1,364 sqft
",Scottsdale,AZ,,
1355,"14390 Cherry Lake Dr W, Jacksonville, FL
													32258","325,000","
4 bds
3 ba
2,780 sqft
",Jacksonville,FL,,
1356,"320 61st St, Downers Grove, IL 60516
												","325,000","
5 bds
2 ba
1,142 sqft
",Downers Grove,IL,,
1357,"3404 Forestshire Ct, Arlington, TX 76001
												","324,900","
5 bds
4 ba
2,995 sqft
",Arlington,TX,,
1358,"109 Christophers Ln, Hampton, VA 23666
												","323,900","
4 bds
3 ba
2,493 sqft
",Hampton,VA,,
1359,"1512 Jennifer St, Richardson, TX 75082
												","323,000","
4 bds
2 ba
2,182 sqft
",Richardson,TX,,
1360,"6351 139th Pl NE #155, Redmond, WA 98052
												","323,000","
1 bd
1 ba
775 sqft
",Redmond,WA,,
1361,"2704 Glen Forest Ln, Plano, TX 75023
												","320,000","
3 bds
2 ba
2,073 sqft
",Plano,TX,,
1362,"2946 Black Kettle Trl, Dublin, OH 43017
												","320,000","
4 bds
3 ba
2,050 sqft
",Columbus,OH,,
1363,"583 E Stringham Ave, Salt Lake City, UT
													84106","320,000","
2 bds
1 ba
750 sqft
",Salt Lake City,UT,,
1364,"1714 Piazza Pl, Hampton, VA 23666
												","320,000","
4 bds
3 ba
2,648 sqft
",Hampton,VA,,
1365,"222 Potomac Rd, Wilmington, DE 19803
												","320,000","
3 bds
2 ba
1,350 sqft
",Wilmington,DE,,
1366,"Aden Plan, City Park - The Heights Series","319,990","4 bds4 ba2,124 sqft",Charlotte,NC,,
1367,"9805 Avondale Rd NE APT T253, Redmond,
													WA 98052","319,950","
2 bds
1 ba
779 sqft
",Redmond,WA,,
1368,"11150 Glenoaks Blvd UNIT 44, Los Angeles, CA 91331","319,900","2 bds2 ba1,017 sqft",Los Angeles,CA,,
1369,"2917 Mollimar Dr, Plano, TX 75075
												","319,900","
3 bds
3 ba
2,174 sqft
",Plano,TX,,
1370,"788 E Roosevelt Ave, Salt Lake City, UT
													84105","319,900","
2 bds
1 ba
1,100 sqft
",Salt Lake City,UT,,
1371,"502 Ridgedale Dr, Richardson, TX 75080
												","319,900","
3 bds
2 ba
1,474 sqft
",Richardson,TX,,
1372,"2029 Burnside Dr, Fort Worth, TX 76177
												","319,900","
4 bds
3 ba
2,606 sqft
",Fort Worth,TX,,
1373,"221 Sandra Rd, Wilmington, DE 19803
												","319,900","
3 bds
1 ba
2,763 sqft
",Wilmington,DE,,
1374,"1346 S Wabash Ave UNIT B, Chicago, IL 60605","319,000","2 bds2 ba1,200 sqft",Chicago,IL,,
1375,"4141 W Fallen Leaf Ln, Glendale, AZ
													85310","319,000","
3 bds
2 ba
1,503 sqft
",Phoenix,AZ,,
1376,"108 Thorne St APT 1L, Jersey City, NJ
													07307","319,000","
1 bd
1 ba
-- sqft
",Jersey City,NJ,,
1377,"325 Sylvan Ave SPACE 60, Mountain View,
													CA 94041","319,000","
2 bds
2 ba
1,344 sqft
",Mountain View,CA,,
1378,"12525 Lizzie Pl, Fort Worth, TX 76244
												","319,000","
4 bds
3 ba
2,372 sqft
",Fort Worth,TX,,
1379,"8915 N Georgian Dr, Austin, TX 78753","315,900","5 bds3 ba1,670 sqft",Austin,TX,,
1380,"8017 S Paxton Ave, Chicago, IL 60617","315,000","5 bds3 ba1,400 sqft",Chicago,IL,,
1381,"9210 Van Nuys Blvd UNIT 22, Los Angeles, CA 91402","315,000","2 bds2 ba1,006 sqft",Los Angeles,CA,,
1382,"1127 W Ouray Ave N, Salt Lake City, UT
													84116","315,000","
3 bds
2 ba
1,600 sqft
",Salt Lake City,UT,,
1383,"4700 Valleycrest Dr, Arlington, TX 76013
												","315,000","
3 bds
2 ba
2,054 sqft
",Arlington,TX,,
1384,"3624 Shrewsbury Dr, Jacksonville, FL
													32226","315,000","
4 bds
2 ba
1,771 sqft
",Jacksonville,FL,,
1385,"Zoe Plan, Viridian","310,990","
3 bds
3 ba
2,006 sqft
",Arlington,TX,,
1386,"7170 E Princeton Ave APT 10, Denver, CO
													80237","310,000","
2 bds
2 ba
1,539 sqft
",Denver,CO,,
1387,"1512 E Candlestick Dr, Tempe, AZ 85283
												","310,000","
3 bds
2 ba
1,703 sqft
",Tempe,AZ,,
1388,"536 Georgia Ave, Norfolk, VA 23508
												","310,000","
3 bds
2 ba
1,944 sqft
",Norfolk,VA,,
1389,"11333 N 92nd St UNIT 2079, Scottsdale,
													AZ 85260","310,000","
3 bds
2 ba
1,364 sqft
",Scottsdale,AZ,,
1390,"3461 N Panama Ave, Chicago, IL 60634","309,900","4 bds2 ba1,750 sqft",Chicago,IL,,
